Job Request ID ,Application Date,Customer Name,Gender,Contact Number,Email Address,National ID Number,Administrative Division (Lagos),Street Name,Zipcode,Description of Need,Latitude,Longitude,Job Status,Completed Date and time,Label,LCDA,Region,LGA
PP20080312830,03/12/2008,Chisom Eze,Female,2.34817E+12,chisom.eze43@outlook.com,55447085812,Ikeja Division,Liberty,94114,new kitchen and 2 bath plus laundry. move main stack if necessary and horizontal run through garage area.,6.583594,3.354201,Closed,13/02/2026 04:03,Sanitation failure,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20100521193,05/21/2010,Ayomide Oladipo,Male,2.34902E+12,ayomide.oladipo24@gmail.com,4108857841,Lagos Island Division,21st,94110,plumbing repair by putting or replacing the broken sewer line inside the building for laundry machine drainage.,6.429677,3.358314,Closed,13/02/2026 04:03,Blockage,Mosan-Okunola LCDA,Epe,Epe
PP20170815878,08/15/2017,Abdulrahman Mohammed,Male,2.34806E+12,abdulrahman.mohammed41@gmail.com,32969997418,Lagos Island Division,Rockdale,94127,Flooding due to collapsed drainage system after rainfall,6.435117,3.378873,Closed,13/02/2026 04:03,Blockage,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20110721723,07/21/2011,Ngozi Ekanem,Female,2.34905E+12,ngozi.ekanem80@gmail.com,4277039788,Badagry Division,Mariposa,94110,Flooding due to collapsed drainage system after rainfall,6.470114,3.184058,Closed,13/02/2026 04:03,Blockage,Agbado-Oke Odo LCDA,Lagos Island,Apapa
PP20140403606,04/03/2014,Amaka Okoye,Female,2.34817E+12,amaka.okoye72@gmail.com,18788242594,Lagos Island Division,Folsom,94110,Water heater pipe leakage soaking utility area,6.509537,3.352337,Closed,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20090624222,06/24/2009,Obinna Ajayi,Male,2.34903E+12,obinna.ajayi23@outlook.com,12699423576,Lagos Island Division,North Point,94123,Low water pressure affecting entire household supply,6.459535,3.396698,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20121012269,10/12/2012,Temitope Yakubu,Female,2.34803E+12,temitope.yakubu74@yahoo.com,21246751194,Ikeja Division,Taraval,94116,Severe shower pipe rupture flooding entire bathroom,6.60444,3.364224,Closed,13/02/2026 04:03,Sanitation failure,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20200108519,01/08/2020,Opeyemi Adebisi,Female,2.34806E+12,opeyemi.adebisi41@gmail.com,40086742220,Lagos Island Division,Dore,94103,Persistent dripping tap in kitchen wasting water daily,6.440425,3.424787,Closed,13/02/2026 04:03,Sanitation failure,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20100303410,03/03/2010,Adaeze Afolabi,Female,2.34818E+12,adaeze.afolabi35@hotmail.com,21799540116,Ikeja Division,Pacific,94109,apt #2: plumbing work. replacement bathroom fixture.,6.510751,3.345,Closed,13/02/2026 04:03,Sanitation failure,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20180817076,08/17/2018,Amaka Ibrahim,Female,2.34903E+12,amaka.ibrahim82@hotmail.com,65738722884,Ikeja Division,Gough,94109,Low water pressure affecting entire household supply,6.582073,3.417634,Open,13/02/2026 04:03,Sanitation failure,Surulere LCDA,Lagos Island,Apapa
PP20130102094,01/02/2013,Uche Abiola,Male,2.34803E+12,uche.abiola40@yahoo.com,90243305930,Badagry Division,California,94108,Septic tank backflow causing strong sewage odor indoors,6.438698,3.274117,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20170215007,02/15/2017,Aisha Danladi,Female,2.34902E+12,aisha.danladi41@yahoo.com,95441064252,Badagry Division,Union,94123,replace fixtures & appliances in bathroom & kitchen.,6.430164,2.891021,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20130905850,09/05/2013,Oluwaseun Adebisi,Male,2.34812E+12,oluwaseun.adebisi34@yahoo.com,55870681852,Badagry Division,Alabama,94110,remove and replace existing solar thermal system: 20 heliodyne 4ftx10ft collectors and 5 200gal tanks.,6.41572,2.882878,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20180824268,08/24/2018,Tunde Eze,Male,2.34908E+12,tunde.eze54@hotmail.com,76776099974,Lagos Island Division,17th,94122,Septic tank backflow causing strong sewage odor indoors,6.444581,3.395475,Closed,13/02/2026 04:03,Sanitation failure,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20190808302,08/08/2019,Chukwudi Okafor,Male,2.34902E+12,chukwudi.okafor12@yahoo.com,11184258889,Lagos Island Division,California,94115,Underground water pipe burst near hospital entrance,6.526978,3.366782,Closed,13/02/2026 04:03,Leak,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20170502998,05/02/2017,Ijeoma Chukwu,Female,2.34814E+12,ijeoma.chukwu88@outlook.com,34095163380,Ikorodu Division,Putnam,94110,Sewer overflow spreading wastewater near market area,6.622742,3.508947,Closed,13/02/2026 04:03,Sanitation failure,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20120522809,05/22/2012,Chukwudi Mohammed,Male,2.34818E+12,chukwudi.mohammed64@outlook.com,51562316844,Lagos Island Division,Lombard,94123,replacement of main sewer line including trap approx 10ft.,6.477822,3.352196,Closed,13/02/2026 04:03,Sanitation failure,Isolo LCDA,Ikeja,Ikeja
PP20110505999,05/05/2011,Chisom Umeh,Female,2.34902E+12,chisom.umeh19@yahoo.com,87016250710,Lagos Island Division,Knollview,94131,High-pressure pipe burst affecting multiple residential buildings,6.449964,3.413577,Closed,13/02/2026 04:03,Leak,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20081208254,12/08/2008,Temitope Bamidele,Female,2.34819E+12,temitope.bamidele64@yahoo.com,17948273699,Ikeja Division,Montgomery,94111,Septic tank backflow causing strong sewage odor indoors,6.588866,3.403345,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20100205910,02/05/2010,Adaeze Danladi,Female,2.34815E+12,adaeze.danladi23@gmail.com,72207166636,Ikeja Division,University,94134,Underground water pipe burst near hospital entrance,6.62036,3.320527,Closed,13/02/2026 04:03,Leak,Surulere LCDA,Lagos Island,Apapa
PP20090605827,06/05/2009,Zainab Nnamdi,Female,2.3481E+12,zainab.nnamdi91@hotmail.com,97865499691,Lagos Island Division,Coleridge,94110,renew expired permit pp20080630067 final inspection ( 1 inspection only); comply with 3-r report,6.464927,3.389989,Closed,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20081120680,11/20/2008,Amaka Afolabi,Female,2.34805E+12,amaka.afolabi24@yahoo.com,47550126954,Lagos Island Division,Guerrero,94103,Bathroom floor drain completely clogged with wastewater backup,6.432164,3.435158,Closed,13/02/2026 04:03,Blockage,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20170310648,03/10/2017,Amaka Okafor,Female,2.34809E+12,amaka.okafor24@hotmail.com,89682781316,Lagos Island Division,Stanyan,94118,Toilet overflow due to heavily blocked drain system,6.484028,3.346829,Closed,13/02/2026 04:03,Blockage,Badagry West LCDA,Ikeja,Kosofe
PP20120130063,01/30/2012,Zainab Ekanem,Female,2.34807E+12,zainab.ekanem79@yahoo.com,35753505973,Lagos Island Division,Green,94123,Sudden burst water pipe inside bathroom wall causing flooding,6.448264,3.405084,Closed,13/02/2026 04:03,Leak,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20131127302,11/27/2013,Abdulrahman Okafor,Male,2.34817E+12,abdulrahman.okafor85@yahoo.com,85537406756,Badagry Division,Monterey,94112,Open manhole with visible sewage leakage on street,6.445807,3.154678,Closed,13/02/2026 04:03,Leak,Yaba LCDA,Ikeja,Alimosho
PP20091026881,10/26/2009,Chinedu Adeyemi,Male,2.34817E+12,chinedu.adeyemi28@hotmail.com,63301249845,Badagry Division,Townsend,94103,Toilet overflow due to heavily blocked drain system,6.445488,3.255517,Closed,13/02/2026 04:03,Blockage,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20150413631,04/13/2015,Ijeoma Abiola,Female,2.34907E+12,ijeoma.abiola78@outlook.com,63750513399,Ikorodu Division,Graystone,94114,Low water pressure affecting entire household supply,6.631403,3.505868,Closed,13/02/2026 04:03,Sanitation failure,Bariga LCDA,Badagry,Amuwo-Odofin
PP20190904064,09/04/2019,Seyi Nnamdi,Male,2.34808E+12,seyi.nnamdi83@outlook.com,49152852245,Badagry Division,Alabama,94110,High-pressure pipe burst affecting multiple residential buildings,6.456886,3.194539,Closed,13/02/2026 04:03,Leak,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20150220204,02/20/2015,Amaka Okafor,Female,2.34802E+12,amaka.okafor61@yahoo.com,34293770313,Epe Division,Clayton,94117,Severe shower pipe rupture flooding entire bathroom,6.451303,3.581115,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20080707212,07/07/2008,Adebayo Balogun,Male,2.34814E+12,adebayo.balogun23@hotmail.com,40464687099,Ikeja Division,26th,94131,Bathroom floor drain completely clogged with wastewater backup,6.529204,3.359092,Closed,13/02/2026 04:03,Blockage,Coker-Aguda LCDA,Ikeja,Agege
PP20081204186,12/04/2008,Bola Chukwu,Female,2.34802E+12,bola.chukwu70@yahoo.com,15401294652,Ikeja Division,Gaven,94134,Major pipe burst near primary school disrupting access road,6.610402,3.336344,Closed,13/02/2026 04:03,Leak,Eredo LCDA,Ikeja,Mushin
PP20110504963,05/04/2011,Obinna Afolabi,Male,2.34818E+12,obinna.afolabi67@gmail.com,53237029798,Ikeja Division,Eddy,94102,removal of plumbing fixtures at basement.,6.584117,3.288418,Closed,13/02/2026 04:03,Sanitation failure,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20160218025,02/18/2016,Femi Afolabi,Male,2.34905E+12,femi.afolabi88@gmail.com,28993365927,Badagry Division,Powell,94108,"unit 41, remodel the whole kitchen and full bathroom.",6.465535,3.173177,Closed,13/02/2026 04:03,Sanitation failure,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20101102902,11/02/2010,Aisha Ogunleye,Female,2.34901E+12,aisha.ogunleye35@outlook.com,41926980586,Ikorodu Division,24th,94114,Toilet overflow due to heavily blocked drain system,6.61999,3.514969,Closed,13/02/2026 04:03,Blockage,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20110519304,05/19/2011,Ijeoma Ajayi,Female,2.34909E+12,ijeoma.ajayi76@outlook.com,26191020773,Ikeja Division,Surrey,94131,Water pipeline rupture near highway causing erosion,6.605575,3.296705,Closed,13/02/2026 04:03,Sanitation failure,Igbogbo-Baiyeku LCDA,Badagry,Ojo
PP20170814851,08/14/2017,Temitope Ajayi,Female,2.34807E+12,temitope.ajayi44@yahoo.com,1118689914,Epe Division,Hartford,94114,new fire sprinklers system per nfpa 13r 13. undergr fire service total 43 heads app 201708144715,6.574373,3.981534,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu West LCDA,Ikorodu,Ikorodu
PP20080714438,07/14/2008,Ifeanyi Adebisi,Male,2.34905E+12,ifeanyi.adebisi69@gmail.com,1390750803,Ikeja Division,Post,94109,"sinks, faucets, angle stops, shower valve.",6.615102,3.29657,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20080829040,08/29/2008,Olamide Adebisi,Male,2.34812E+12,olamide.adebisi79@yahoo.com,48180363765,Epe Division,Harbor,94124,Toilet overflow due to heavily blocked drain system,6.578135,3.985842,Closed,13/02/2026 04:03,Blockage,Epe LCDA,Badagry,Ajeromi-Ifelodun
PP20090130818,01/30/2009,Yetunde Danladi,Female,2.34817E+12,yetunde.danladi12@gmail.com,49273701154,Lagos Island Division,Stanyan,94118,"re-pipe 5 baths, 2 laundrys, 2 kitchens, 2 floor drains, new gas, 2 water heaters, rain leadres - new water services.",6.504046,3.340301,Closed,13/02/2026 04:03,Blockage,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20141204262,12/04/2014,Yetunde Afolabi,Female,2.34815E+12,yetunde.afolabi51@gmail.com,99618101256,Ikeja Division,Castro,94114,Water main leakage along roadside causing traffic obstruction,6.620591,3.291637,Closed,13/02/2026 04:03,Leak,Ojokoro LCDA,Badagry,Amuwo-Odofin
PP20160115044,01/15/2016,Abdulrahman Ekanem,Male,2.34817E+12,abdulrahman.ekanem38@gmail.com,50871062298,Lagos Island Division,Naples,94112,Water pipeline rupture near highway causing erosion,6.437355,3.433872,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20200103394,01/03/2020,Temitope Mohammed,Female,2.34815E+12,temitope.mohammed41@yahoo.com,14305506536,Ikeja Division,Westgate,94127,Water pipeline rupture near highway causing erosion,6.539883,3.301006,Closed,13/02/2026 04:03,Sanitation failure,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20151230646,12/30/2015,Adebayo Eze,Male,2.34818E+12,adebayo.eze95@yahoo.com,29559529405,Ikeja Division,Turquoise,94131,Minor kitchen sink pipe leakage under cabinet,6.598915,3.343662,Closed,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20091117378,11/17/2009,Ijeoma Eze,Female,2.34902E+12,ijeoma.eze66@yahoo.com,64456364609,Ikeja Division,Wool,94110,"2nd floor: remodel kitchen; plumbing work: install 3/4"" gas pipe & valve in cabinet for stove - (2.5 ft.) connect sink to drain & faucet to water pipes",6.544649,3.346032,Closed,13/02/2026 04:03,Blockage,Epe LCDA,Badagry,Ajeromi-Ifelodun
PP20150115205,01/15/2015,Kelechi Nnamdi,Male,2.34908E+12,kelechi.nnamdi19@gmail.com,11686524918,Ikorodu Division,20th,94114,"bathroom remodel, replace plumbing fixtures at existing location.",6.613845,3.512544,Closed,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20140121576,01/21/2014,Adebayo Yakubu,Male,2.34818E+12,adebayo.yakubu71@outlook.com,58864308516,Lagos Island Division,40th,94116,(n) bathroom on ground floor,6.484879,3.356843,Closed,13/02/2026 04:03,Sanitation failure,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20080915682,09/15/2008,Olamide Adebisi,Male,2.34812E+12,olamide.adebisi85@outlook.com,53554026199,Ikeja Division,Church,94131,Bathroom floor drain completely clogged with wastewater backup,6.556775,3.304771,Closed,13/02/2026 04:03,Blockage,Coker-Aguda LCDA,Ikeja,Agege
PP20080804023,08/04/2008,Obinna Akinyemi,Male,2.34815E+12,obinna.akinyemi12@outlook.com,7659450803,Badagry Division,Garcia,94127,"kitchen remodel, new island sink, relocate existing sink, gas stove",6.414066,2.879707,Closed,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20080815367,08/15/2008,Ijeoma Bamidele,Female,2.34908E+12,ijeoma.bamidele56@outlook.com,23093327681,Badagry Division,11th,94122,Public tap pipe severely damaged in residential community,6.451555,3.336516,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20110321853,03/21/2011,Amaka Nnamdi,Female,2.34819E+12,amaka.nnamdi35@gmail.com,92511911406,Ikeja Division,Mission,94110,Underground water pipe burst near hospital entrance,6.619349,3.351684,Closed,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20151230662,12/30/2015,Chisom Ajayi,Female,2.34905E+12,chisom.ajayi16@yahoo.com,462683478,Lagos Island Division,17th,94117,remodel (e) hall bathroom - add a toilet.,6.456353,3.401627,Closed,13/02/2026 04:03,Sanitation failure,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PP20120706840,07/06/2012,Obinna Umeh,Male,2.34908E+12,obinna.umeh31@hotmail.com,44185443050,Ikeja Division,Larkin,94109,Persistent dripping tap in kitchen wasting water daily,6.570607,3.433725,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu West LCDA,Ikorodu,Ikorodu
PP20180322912,03/22/2018,Chisom Oladipo,Female,2.34804E+12,chisom.oladipo32@hotmail.com,91607766028,Ikeja Division,California,94115,Water main leakage along roadside causing traffic obstruction,6.529323,3.370919,Closed,13/02/2026 04:03,Leak,Agbado-Oke Odo LCDA,Lagos Island,Apapa
PP20190108015,01/08/2019,Olamide Ojo,Male,2.34819E+12,olamide.ojo23@yahoo.com,44697540999,Badagry Division,Post,94109,Sudden burst water pipe inside bathroom wall causing flooding,6.44267,3.268181,Closed,13/02/2026 04:03,Leak,Ojodu LCDA,Lagos Island,Eti-Osa
PP20080826727,08/26/2008,Adaeze Mohammed,Female,2.34907E+12,adaeze.mohammed96@outlook.com,85296326539,Ikeja Division,Westbrook,94124,Flooding due to collapsed drainage system after rainfall,6.561352,3.31363,Closed,13/02/2026 04:03,Blockage,Agbado-Oke Odo LCDA,Lagos Island,Apapa
PP20180326001,03/26/2018,Temitope Adeyemi,Female,2.34816E+12,temitope.adeyemi61@outlook.com,71527701302,Lagos Island Division,Geneva,94112,Blocked drainage channel causing street-level flooding,6.52674,3.376715,Closed,13/02/2026 04:03,Blockage,Ikoyi-Obalende LCDA,Epe,Ibeju-Lekki
PP20150324072,03/24/2015,Olamide Ajayi,Male,2.3491E+12,olamide.ajayi48@gmail.com,39249677105,Badagry Division,Coventry,94127,shower pan installation,6.478705,3.334704,Closed,13/02/2026 04:03,Sanitation failure,Yaba LCDA,Ikeja,Alimosho
PP20160620420,06/20/2016,Temitope Oladipo,Female,2.34903E+12,temitope.oladipo45@yahoo.com,5689906383,Ikeja Division,Congo,94131,Minor kitchen sink pipe leakage under cabinet,6.595829,3.324828,Closed,13/02/2026 04:03,Leak,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20080317935,03/17/2008,Ijeoma Abiola,Female,2.34905E+12,ijeoma.abiola32@yahoo.com,10662496789,Lagos Island Division,Melrose,94127,second level: remodel two baths and one kitchen at second level,6.446942,3.3621,Closed,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20080507484,05/07/2008,Chinedu Ojo,Male,2.34809E+12,chinedu.ojo94@hotmail.com,90855686629,Ikeja Division,Alemany,94112,Septic tank backflow causing strong sewage odor indoors,6.601234,3.36369,Closed,13/02/2026 04:03,Sanitation failure,Orile-Agege LCDA,Ikeja,Kosofe
PP20160812027,08/12/2016,Obinna Okafor,Male,2.34803E+12,obinna.okafor69@yahoo.com,83568921118,Epe Division,Divisadero,94115,Water pipeline rupture near highway causing erosion,6.564489,3.985036,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20110705342,07/05/2011,Adebayo Eze,Male,2.34819E+12,adebayo.eze79@gmail.com,78809980437,Lagos Island Division,Howard,94103,Toilet overflow due to heavily blocked drain system,6.43592,3.402297,Closed,13/02/2026 04:03,Blockage,Bariga LCDA,Badagry,Amuwo-Odofin
PP20160209757,02/09/2016,Opeyemi Afolabi,Female,2.34818E+12,opeyemi.afolabi88@gmail.com,48075013409,Ikorodu Division,Quesada,94124,Toilet overflow due to heavily blocked drain system,6.618455,3.514696,Closed,13/02/2026 04:03,Blockage,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20140611425,06/11/2014,Ifeanyi Umeh,Male,2.3481E+12,ifeanyi.umeh52@hotmail.com,63058836909,Lagos Island Division,Folsom,94103,Sewer overflow spreading wastewater near market area,6.488261,3.373595,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20100511977,05/11/2010,Seyi Ogunleye,Male,2.34803E+12,seyi.ogunleye98@gmail.com,80859638559,Ikeja Division,Ocean,94127,"waste, water, air and vaccum as required for a 2400 sqft dental tennant improvement. existing gas line to be redirected to new furnace location.",6.612217,3.357335,Closed,13/02/2026 04:03,Sanitation failure,Bariga LCDA,Badagry,Amuwo-Odofin
PP20180105659,01/05/2018,Adaeze Ogunleye,Female,2.34906E+12,adaeze.ogunleye15@gmail.com,53611582688,Badagry Division,Arkansas,94107,Flooding due to collapsed drainage system after rainfall,6.413705,2.890799,Closed,13/02/2026 04:03,Blockage,Apapa-Iganmu LCDA,Ikeja,Ifako-Ijaiye
PP20101025720,10/25/2010,Femi Nwosu,Male,2.34901E+12,femi.nwosu11@gmail.com,20176027642,Epe Division,Mission,94112,Underground water pipe burst near hospital entrance,6.462931,3.593556,Closed,13/02/2026 04:03,Leak,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20190110103,01/10/2019,Aisha Chukwu,Female,2.34812E+12,aisha.chukwu97@hotmail.com,64042129303,Badagry Division,Baker,94117,Water pipeline rupture near highway causing erosion,6.477495,3.193706,Closed,13/02/2026 04:03,Sanitation failure,Itire-Ikate LCDA,Badagry,Badagry
PP20180921111,09/21/2018,Kelechi Abiola,Male,2.34807E+12,kelechi.abiola53@yahoo.com,80678689201,Ikorodu Division,Hyde,94109,Severe shower pipe rupture flooding entire bathroom,6.612104,3.514114,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20180111856,01/11/2018,Kunle Chukwu,Male,2.34815E+12,kunle.chukwu87@outlook.com,90184312827,Ikorodu Division,Gough,94123,Flooding due to collapsed drainage system after rainfall,6.606469,3.516224,Closed,13/02/2026 04:03,Blockage,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PP20151001416,10/01/2015,Olamide Ajayi,Male,2.34809E+12,olamide.ajayi41@gmail.com,4131241874,Ikeja Division,Arlington,94131,Sudden burst water pipe inside bathroom wall causing flooding,6.558106,3.289402,Closed,13/02/2026 04:03,Leak,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20171211045,12/11/2017,Tunde Ibrahim,Male,2.34816E+12,tunde.ibrahim55@outlook.com,4381612297,Ikeja Division,Vallejo,94133,Water pipeline rupture near highway causing erosion,6.658182,3.325769,Closed,13/02/2026 04:03,Sanitation failure,Eredo LCDA,Ikeja,Mushin
PP20090522534,05/22/2009,Kunle Ekanem,Male,2.34909E+12,kunle.ekanem82@yahoo.com,10550489946,Badagry Division,23rd,94110,Underground water pipe burst near hospital entrance,6.446991,3.237905,Closed,13/02/2026 04:03,Leak,Yaba LCDA,Ikeja,Alimosho
